order_date,order_value,quantity,discount_amount,shipping_cost,product_category,payment_method,shipping_type,promotion_code,return_flag,day_of_week,day_name,month,quarter,is_weekend,hour_of_day,week_of_year,season,recency_days,frequency,monetary_total,avg_order_value,customer_return_rate,total_returns,product_return_rate,category_return_rate,customer_hist_return_rate,value_per_item,discount_rate,shipping_ratio
2023-01-03 22:00:00,475.92,2,44.93,6.87,Home,PayPal,Express,0,0,1,Tuesday,1,1,0,22,1,Winter,38,1,475.92,475.92,0.0,0,0.087,0.075,0.0,237.95988102005947,0.09440662276347574,0.014435199162810558
2023-01-15 14:00:00,264.35,3,33.64,11.44,Books,Credit Card,Next Day,SUMMER20,0,6,Sunday,1,1,1,14,2,Winter,27,1,264.35,264.35,0.0,0,0.087,0.0964,0.0,88.11663729445424,0.12725553195666528,0.043275959737938484
2023-01-07 13:00:00,402.85,1,8.08,6.95,Sports,Credit Card,Express,SUMMER20,0,5,Saturday,1,1,1,13,1,Winter,9,2,847.09,423.54,0.0,0,0.087,0.075,0.0,402.84959715040293,0.02005709316108454,0.017252078894744748
2023-02-01 22:00:00,444.24,3,15.64,8.31,Sports,Bank Transfer,Standard,0,0,2,Wednesday,2,1,0,22,5,Winter,9,2,847.09,423.54,0.0,0,0.087,0.075,0.0,148.07995064001645,0.035206194770380436,0.01870610476610367
2023-01-02 22:00:00,487.01,1,33.88,19.23,Clothing,PayPal,Standard,FLASHSALE,0,0,Monday,1,1,0,22,1,Winter,17,2,614.21,307.1,0.0,0,0.0,0.0763,0.0,487.00951299048705,0.06956735987029557,0.03948584209875394
2023-01-24 17:00:00,127.2,2,36.62,5.05,Clothing,PayPal,Next Day,WELCOME10,0,1,Tuesday,1,1,0,17,4,Winter,17,2,614.21,307.1,0.0,0,0.087,0.0763,0.0,63.599968200015894,0.2878930794976959,0.039701257549518414
2023-02-09 14:00:00,458.39,4,7.06,3.97,Home,Bank Transfer,Standard,FLASHSALE,0,3,Thursday,2,1,0,14,6,Winter,2,1,458.39,458.39,0.0,0,0.0,0.075,0.0,114.59747135063215,0.015401732115880076,0.008660747379609618
2023-01-22 11:00:00,427.2,4,24.55,7.77,Home,PayPal,Express,WELCOME10,0,6,Sunday,1,1,1,11,3,Winter,20,1,427.2,427.2,0.0,0,0.0,0.075,0.0,106.79997330000667,0.05746722832989881,0.01818820220461563
2023-01-26 01:00:00,115.45,1,5.77,1.24,Books,PayPal,Next Day,WELCOME10,0,3,Thursday,1,1,0,1,4,Winter,5,2,584.49,292.24,0.5,1,0.087,0.0964,0.0,115.44988455011546,0.049978345171257293,0.010740580244776265
2023-02-06 08:00:00,469.04,4,13.43,17.81,Books,PayPal,Next Day,SUMMER20,1,0,Monday,2,1,0,8,6,Winter,5,2,584.49,292.24,0.5,1,0.4286,0.0964,0.0,117.25997068500733,0.028632952352394353,0.03797117508534202
2023-01-27 11:00:00,448.61,1,3.78,11.9,Sports,Bank Transfer,Express,0,0,4,Friday,1,1,0,11,4,Winter,15,1,448.61,448.61,0.0,0,0.0,0.075,0.0,448.60955139044864,0.008426027042584812,0.026526381430359597
2023-01-26 10:00:00,232.64,4,10.22,2.3,Clothing,PayPal,Standard,0,0,3,Thursday,1,1,0,10,4,Winter,16,1,232.64,232.64,0.0,0,0.087,0.0763,0.0,58.15998546000363,0.043930536262334355,0.00988651990248229
2023-01-06 01:00:00,431.46,3,13.74,18.05,Clothing,Bank Transfer,Next Day,SUMMER20,0,4,Friday,1,1,0,1,1,Winter,13,3,949.6,316.53,0.33,1,0.087,0.0763,0.0,143.81995206001596,0.03184536218457015,0.041834700686425856
2023-01-21 23:00:00,186.47,3,21.38,7.13,Sports,Credit Card,Next Day,0,0,5,Saturday,1,1,1,23,3,Winter,13,3,949.6,316.53,0.33,1,0.087,0.075,0.0,62.15664594778468,0.1146565124971496,0.03823671347542922
2023-01-29 13:00:00,331.67,3,37.5,1.09,Home,Bank Transfer,Standard,SUMMER20,1,6,Sunday,1,1,1,13,4,Winter,13,3,949.6,316.53,0.33,1,0.087,0.075,0.0,110.55662981445673,0.11306418996875149,0.003286399121758377
2023-01-21 16:00:00,72.58,4,44.77,2.07,Clothing,PayPal,Express,SUMMER20,0,5,Saturday,1,1,1,16,3,Winter,20,1,72.58,72.58,0.0,0,0.087,0.0763,0.0,18.144995463751133,0.6168365856043458,0.02852025312041536
2023-01-08 17:00:00,328.66,3,45.98,6.07,Electronics,Bank Transfer,Express,0,0,6,Sunday,1,1,1,17,1,Winter,6,2,366.62,183.31,0.0,0,0.1667,0.1162,0.0,109.55329681556773,0.1399014174529866,0.018468934404950604
2023-02-05 08:00:00,37.96,1,9.83,5.23,Sports,Credit Card,Next Day,SUMMER20,0,6,Sunday,2,1,1,8,5,Winter,6,2,366.62,183.31,0.0,0,0.0,0.075,0.0,37.959962040037965,0.2589567898061963,0.13777660332516853
2023-01-10 00:00:00,360.75,4,25.83,8.26,Home,PayPal,Standard,SUMMER20,0,1,Tuesday,1,1,0,0,2,Winter,8,3,1008.39,336.13,0.0,0,0.087,0.075,0.0,90.18747745313064,0.07160083140235389,0.022896742833273063
2023-01-10 07:00:00,251.22,3,20.97,16.55,Electronics,Bank Transfer,Next Day,SUMMER20,0,1,Tuesday,1,1,0,7,2,Winter,8,3,1008.39,336.13,0.0,0,0.087,0.1162,0.0,83.73997208667596,0.08347265311888921,0.06587851259502224
2023-02-03 02:00:00,396.42,4,49.06,8.19,Sports,Bank Transfer,Next Day,FLASHSALE,0,4,Friday,2,1,0,2,5,Winter,8,3,1008.39,336.13,0.0,0,0.087,0.075,0.0,99.1049752237562,0.12375763048343265,0.020659906108016986
2023-01-10 12:00:00,186.02,4,29.56,11.14,Clothing,Credit Card,Next Day,FLASHSALE,0,1,Tuesday,1,1,0,12,2,Winter,0,4,1218.65,304.66,0.25,1,0.087,0.0763,0.0,46.50498837375291,0.15890764348506803,0.05988603343787747
2023-01-19 17:00:00,448.15,1,21.68,0.56,Sports,PayPal,Express,0,0,3,Thursday,1,1,0,17,3,Winter,0,4,1218.65,304.66,0.25,1,0.1667,0.075,0.0,448.1495518504482,0.048376659492632694,0.0012495816105108077
2023-02-02 06:00:00,399.16,1,41.86,6.31,Home,Credit Card,Standard,WELCOME10,1,3,Thursday,2,1,0,6,5,Winter,0,4,1218.65,304.66,0.25,1,0.2,0.075,0.0,399.1596008403992,0.10487022721497588,0.01580819717454605
2023-02-11 13:00:00,185.32,3,21.5,5.05,Electronics,PayPal,Express,SUMMER20,0,5,Saturday,2,1,1,13,6,Winter,0,4,1218.65,304.66,0.25,1,0.2,0.1162,0.3333333333333333,61.77331274222908,0.11601554006035215,0.02725016173510597
2023-01-23 23:00:00,221.92,2,25.16,3.92,Electronics,PayPal,Next Day,0,0,0,Monday,1,1,0,23,4,Winter,18,1,221.92,221.92,0.0,0,0.0,0.1162,0.0,110.95994452002773,0.11337418838602115,0.017664022991780718
2023-01-18 09:00:00,56.81,2,48.25,19.58,Books,Bank Transfer,Standard,0,0,2,Wednesday,1,1,0,9,3,Winter,24,1,56.81,56.81,0.0,0,0.087,0.0964,0.0,28.404985797507102,0.8493222874613222,0.3446576246319728
2023-01-26 19:00:00,203.29,1,34.43,18.81,Clothing,Bank Transfer,Express,0,0,3,Thursday,1,1,0,19,4,Winter,13,2,592.86,296.43,0.0,0,0.087,0.0763,0.0,203.2897967102033,0.1693639619786317,0.09252791533017898
2023-01-29 01:00:00,389.57,4,29.19,9.63,Electronics,PayPal,Standard,SUMMER20,0,6,Sunday,1,1,1,1,4,Winter,13,2,592.86,296.43,0.0,0,0.087,0.1162,0.0,97.39247565188109,0.07492876742323905,0.024719562531202194
2023-02-06 04:00:00,20.69,2,3.55,3.93,Books,Bank Transfer,Standard,SUMMER20,0,0,Monday,2,1,0,4,6,Winter,5,1,20.69,20.69,0.0,0,0.4,0.0964,0.0,10.344994827502585,0.17158046536585472,0.18994682503881946
2023-01-07 21:00:00,325.35,4,38.58,11.55,Electronics,Credit Card,Standard,0,0,5,Saturday,1,1,1,21,1,Winter,34,1,325.35,325.35,0.0,0,0.087,0.1162,0.0,81.33747966563008,0.11857999041469189,0.03550023041186344
2023-01-02 02:00:00,392.12,1,18.39,3.47,Home,Bank Transfer,Next Day,SUMMER20,0,0,Monday,1,1,0,2,1,Winter,40,1,392.12,392.12,0.0,0,0.087,0.075,0.0,392.11960788039215,0.0468989083777953,0.00884933181462478
2023-01-12 10:00:00,493.45,1,18.55,19.81,Clothing,Credit Card,Standard,FLASHSALE,0,3,Thursday,1,1,0,10,2,Winter,30,1,493.45,493.45,0.0,0,0.087,0.0763,0.0,493.4495065504935,0.03759246116609087,0.040145911358504587
2023-01-22 15:00:00,410.55,3,20.48,1.93,Books,Credit Card,Standard,WELCOME10,1,6,Sunday,1,1,1,15,3,Winter,20,1,410.55,410.55,1.0,1,0.1667,0.0964,0.0,136.84995438334855,0.049884301425199604,0.004701010827667736
2023-01-06 11:00:00,354.21,4,42.18,6.54,Clothing,PayPal,Express,SUMMER20,0,4,Friday,1,1,0,11,1,Winter,36,1,354.21,354.21,0.0,0,0.087,0.0763,0.0,88.55247786188053,0.11908190023126987,0.018463623222202585
2023-02-08 06:00:00,90.71,3,38.85,2.76,Electronics,Credit Card,Next Day,SUMMER20,1,2,Wednesday,2,1,0,6,6,Winter,0,2,448.73,224.36,1.0,2,0.087,0.1162,0.0,30.236656587781134,0.4282879458903325,0.030426633993753345
2023-02-11 08:00:00,358.02,4,23.4,17.17,Books,Credit Card,Standard,SUMMER20,1,5,Saturday,2,1,1,8,6,Winter,0,2,448.73,224.36,1.0,2,0.087,0.0964,1.0,89.5049776237556,0.06535947694162483,0.04795821449092729
2023-01-05 11:00:00,250.88,4,44.51,6.84,Electronics,PayPal,Standard,WELCOME10,0,3,Thursday,1,1,0,11,1,Winter,22,4,1224.68,306.17,0.0,0,0.087,0.1162,0.0,62.71998432000392,0.17741549674180684,0.027264030503571308
2023-01-16 19:00:00,274.19,4,31.61,7.21,Clothing,Bank Transfer,Express,FLASHSALE,0,0,Monday,1,1,0,19,3,Winter,22,4,1224.68,306.17,0.0,0,0.1667,0.0763,0.0,68.54748286312928,0.11528502091511353,0.026295634318189452
2023-01-18 12:00:00,297.44,1,35.33,6.49,Sports,Bank Transfer,Next Day,WELCOME10,0,2,Wednesday,1,1,0,12,3,Winter,22,4,1224.68,306.17,0.0,0,0.0,0.075,0.0,297.43970256029746,0.1187802578039932,0.021819526553861195
2023-01-20 01:00:00,402.17,4,0.45,1.01,Home,PayPal,Standard,SUMMER20,0,4,Friday,1,1,0,1,3,Winter,22,4,1224.68,306.17,0.0,0,0.0,0.075,0.0,100.54247486438129,0.001118929803021285,0.0025113757801144398
2023-01-23 00:00:00,95.03,3,40.71,6.54,Clothing,Credit Card,Next Day,FLASHSALE,0,0,Monday,1,1,0,0,4,Winter,19,1,95.03,95.03,0.0,0,0.4,0.0763,0.0,31.676656107781298,0.4283910299022306,0.06882037178974669
2023-01-03 11:00:00,498.59,3,14.67,19.27,Sports,PayPal,Next Day,WELCOME10,0,1,Tuesday,1,1,0,11,1,Winter,31,2,741.16,370.58,0.0,0,0.087,0.075,0.0,166.19661126779621,0.029422972724236402,0.03864899007471271
2023-01-11 15:00:00,242.57,4,2.73,9.68,Home,Bank Transfer,Standard,FLASHSALE,0,2,Wednesday,1,1,0,15,2,Winter,31,2,741.16,370.58,0.0,0,0.2,0.075,0.0,60.64248483937879,0.01125448319555393,0.03990600634907034
2023-01-15 05:00:00,192.89,1,40.0,4.22,Clothing,PayPal,Next Day,0,0,6,Sunday,1,1,1,5,2,Winter,17,2,608.38,304.19,0.0,0,0.087,0.0763,0.0,192.8898071101929,0.2073720762747054,0.02187775404698142
2023-01-25 14:00:00,415.49,2,20.79,13.51,Clothing,PayPal,Next Day,FLASHSALE,0,2,Wednesday,1,1,0,14,4,Winter,17,2,608.38,304.19,0.0,0,0.087,0.0763,0.0,207.74489612755193,0.05003730522987965,0.03251582461066253
2023-01-04 23:00:00,316.85,1,39.07,4.25,Electronics,PayPal,Next Day,WELCOME10,0,2,Wednesday,1,1,0,23,1,Winter,24,2,767.86,383.93,0.0,0,0.087,0.1162,0.0,316.8496831503169,0.12330755839259094,0.013413287002009508
2023-01-18 01:00:00,451.01,2,47.57,19.84,Clothing,Credit Card,Standard,WELCOME10,0,2,Wednesday,1,1,0,1,3,Winter,24,2,767.86,383.93,0.0,0,0.087,0.0763,0.0,225.50488724755635,0.10547437949164236,0.043990155331389204
2023-01-25 12:00:00,190.2,3,30.82,14.04,Electronics,PayPal,Standard,SUMMER20,0,2,Wednesday,1,1,0,12,4,Winter,17,1,190.2,190.2,0.0,0,0.087,0.1162,0.0,63.399978866673706,0.16203995708706648,0.07381703431221329
2023-02-07 19:00:00,211.77,1,24.39,13.58,Home,PayPal,Standard,WELCOME10,0,1,Tuesday,2,1,0,19,6,Winter,0,2,446.81,223.4,0.0,0,0.1667,0.075,0.0,211.7697882302118,0.11517212015312782,0.06412617432060172
2023-02-11 12:00:00,235.04,1,24.36,13.55,Sports,Credit Card,Next Day,0,0,5,Saturday,2,1,1,12,6,Winter,0,2,446.81,223.4,0.0,0,0.087,0.075,0.0,235.03976496023506,0.10364193284699655,0.057649761497405715
2023-01-23 07:00:00,432.39,2,26.78,12.65,Clothing,Credit Card,Next Day,SUMMER20,0,0,Monday,1,1,0,7,4,Winter,19,1,432.39,432.39,0.0,0,0.087,0.0763,0.0,216.19489190255402,0.06193482721169587,0.02925599567692131
2023-01-31 17:00:00,130.87,2,27.87,0.97,Clothing,Credit Card,Next Day,WELCOME10,0,1,Tuesday,1,1,0,17,5,Winter,10,1,130.87,130.87,0.0,0,0.1667,0.0763,0.0,65.43496728251635,0.21295942375670954,0.007411935451884041
2023-01-11 20:00:00,110.86,1,11.52,0.79,Sports,Credit Card,Express,SUMMER20,0,2,Wednesday,1,1,0,20,2,Winter,30,1,110.86,110.86,0.0,0,0.087,0.075,0.0,110.85988914011087,0.10391484661812334,0.007126104933013667
2023-01-23 04:00:00,324.08,4,15.49,13.64,Home,Credit Card,Standard,SUMMER20,0,0,Monday,1,1,0,4,4,Winter,19,1,324.08,324.08,0.0,0,0.087,0.075,0.0,81.01997974500506,0.04779684013886436,0.0420883731113047
2023-01-20 00:00:00,43.13,4,36.17,19.31,Home,Bank Transfer,Standard,SUMMER20,1,4,Friday,1,1,0,0,3,Winter,3,3,246.09,82.03,0.33,1,0.087,0.075,0.0,10.782497304375674,0.8386273860740231,0.44771619643597965
2023-02-07 05:00:00,66.24,4,17.13,5.67,Sports,Credit Card,Standard,WELCOME10,0,1,Tuesday,2,1,0,5,6,Winter,3,3,246.09,82.03,0.33,1,0.0,0.075,1.0,16.559995860001035,0.2586050685597061,0.08559782479471884
2023-02-08 05:00:00,136.72,1,33.36,4.41,Sports,Bank Transfer,Express,SUMMER20,0,2,Wednesday,2,1,0,5,6,Winter,3,3,246.09,82.03,0.33,1,0.0,0.075,0.5,136.71986328013674,0.24400233876534275,0.03225570485477103
2023-01-12 04:00:00,231.58,4,21.13,13.42,Home,Credit Card,Next Day,SUMMER20,0,3,Thursday,1,1,0,4,2,Winter,16,2,510.08,255.04,0.0,0,0.087,0.075,0.0,57.89498552625362,0.09124276668433039,0.057949736341870034
2023-01-26 09:00:00,278.5,3,44.78,8.01,Sports,PayPal,Next Day,WELCOME10,0,3,Thursday,1,1,0,9,4,Winter,16,2,510.08,255.04,0.0,0,0.087,0.075,0.0,92.8333023888992,0.1607899455626932,0.028761220722580895
2023-01-26 00:00:00,272.3,4,26.63,7.56,Clothing,Bank Transfer,Next Day,WELCOME10,1,3,Thursday,1,1,0,0,4,Winter,16,1,272.3,272.3,1.0,1,0.087,0.0763,0.0,68.07498298125425,0.09779654756593262,0.027763496041999645
2023-01-03 07:00:00,387.5,3,40.36,17.7,Electronics,Credit Card,Express,0,0,1,Tuesday,1,1,0,7,1,Winter,39,1,387.5,387.5,0.0,0,0.087,0.1162,0.0,129.16662361112546,0.10415483844089074,0.045677419236961496
2023-02-05 19:00:00,248.91,1,3.12,18.83,Electronics,Bank Transfer,Next Day,WELCOME10,0,6,Sunday,2,1,1,19,5,Winter,5,1,248.91,248.91,0.0,0,0.087,0.1162,0.0,248.90975109024893,0.01253465102834498,0.07564983296914614
2023-01-23 22:00:00,483.25,1,27.67,17.0,Clothing,Bank Transfer,Express,FLASHSALE,0,0,Monday,1,1,0,22,4,Winter,18,1,483.25,483.25,0.0,0,0.087,0.0763,0.0,483.2495167504833,0.05725814783805867,0.03517847897531613
2023-01-30 11:00:00,235.66,3,19.14,12.51,Sports,PayPal,Standard,0,0,0,Monday,1,1,0,11,5,Winter,12,1,235.66,235.66,0.0,0,0.087,0.075,0.0,78.55330714889762,0.08121870456921539,0.053084952672982466
2023-01-13 15:00:00,289.6,4,23.09,2.71,Sports,Credit Card,Standard,FLASHSALE,0,4,Friday,1,1,0,15,2,Winter,29,1,289.6,289.6,0.0,0,0.087,0.075,0.0,72.39998190000453,0.07973066270811234,0.009357734774317214
2023-01-14 00:00:00,62.23,1,16.78,0.57,Sports,PayPal,Standard,FLASHSALE,0,5,Saturday,1,1,1,0,2,Winter,13,2,131.71,65.86,0.0,0,0.087,0.075,0.0,62.22993777006223,0.26964486148730743,0.009159569192357879
2023-01-28 23:00:00,69.48,4,3.32,18.72,Home,Credit Card,Standard,FLASHSALE,0,5,Saturday,1,1,1,23,4,Winter,13,2,131.71,65.86,0.0,0,0.087,0.075,0.0,17.369995657501086,0.047783534142436176,0.2694300479356642
2023-01-24 16:00:00,492.0,3,35.94,13.79,Clothing,Credit Card,Express,0,0,1,Tuesday,1,1,0,16,4,Winter,17,1,492.0,492.0,0.0,0,0.087,0.0763,0.0,163.99994533335155,0.07304878033933174,0.028028455227584438
2023-01-06 14:00:00,169.97,4,42.69,16.02,Home,Credit Card,Next Day,0,0,4,Friday,1,1,0,14,1,Winter,32,2,485.22,242.61,0.0,0,0.4,0.075,0.0,42.49248937687766,0.2511619682816852,0.09425192625609269
2023-01-09 20:00:00,315.25,1,47.52,7.47,Electronics,PayPal,Express,0,0,0,Monday,1,1,0,20,2,Winter,32,2,485.22,242.61,0.0,0,0.087,0.1162,0.0,315.2496847503153,0.15073750943461536,0.02369547970278991
2023-01-07 12:00:00,359.9,3,37.87,8.62,Books,PayPal,Standard,SUMMER20,0,5,Saturday,1,1,1,12,1,Winter,35,1,359.9,359.9,0.0,0,0.087,0.0964,0.0,119.9666266777911,0.10522367295019819,0.023951097460541547
2023-01-03 14:00:00,90.18,3,17.4,14.12,Sports,Bank Transfer,Next Day,WELCOME10,0,1,Tuesday,1,1,0,14,1,Winter,39,1,90.18,90.18,0.0,0,0.087,0.075,0.0,30.05998998000334,0.19294743631683922,0.15657573567780286
2023-01-30 15:00:00,331.52,4,13.6,12.09,Home,Credit Card,Express,0,1,0,Monday,1,1,0,15,5,Winter,12,1,331.52,331.52,1.0,1,0.2857,0.075,0.0,82.87997928000517,0.04102316589942337,0.03646838792088445
2023-02-04 14:00:00,101.19,3,7.68,3.23,Electronics,Credit Card,Express,0,1,5,Saturday,2,1,1,14,5,Winter,7,1,101.19,101.19,1.0,1,0.2,0.1162,0.0,33.72998875667041,0.07589682699973488,0.031920149897023915
2023-01-31 05:00:00,275.7,1,38.9,9.67,Home,Bank Transfer,Standard,0,0,1,Tuesday,1,1,0,5,5,Winter,11,1,275.7,275.7,0.0,0,0.0,0.075,0.0,275.6997243002757,0.14109539303193547,0.03507435605703897
2023-02-03 07:00:00,222.67,3,2.67,14.62,Sports,Bank Transfer,Express,FLASHSALE,1,4,Friday,2,1,0,7,5,Winter,8,1,222.67,222.67,1.0,1,0.087,0.075,0.0,74.22330859223047,0.011990838406651824,0.06565769944016842
2023-01-17 11:00:00,246.94,3,35.23,8.55,Electronics,Bank Transfer,Next Day,FLASHSALE,0,1,Tuesday,1,1,0,11,3,Winter,12,2,719.05,359.52,0.0,0,0.087,0.1162,0.0,82.3133058955647,0.14266623413514928,0.03462379511369647
2023-01-29 22:00:00,472.11,3,23.7,11.76,Books,PayPal,Next Day,SUMMER20,0,6,Sunday,1,1,1,22,4,Winter,12,2,719.05,359.52,0.0,0,0.0,0.0964,0.0,157.3699475433508,0.05020016510940212,0.024909449016310925
2023-01-22 03:00:00,159.71,1,3.2,17.02,Home,Bank Transfer,Express,FLASHSALE,0,6,Sunday,1,1,1,3,3,Winter,18,2,385.07,192.54,0.0,0,0.087,0.075,0.0,159.70984029015972,0.020036315696973794,0.10656815411327934
2023-01-24 02:00:00,225.36,2,33.85,2.16,Home,Credit Card,Next Day,FLASHSALE,0,1,Tuesday,1,1,0,2,4,Winter,18,2,385.07,192.54,0.0,0,0.087,0.075,0.0,112.67994366002817,0.1502041171893676,0.009584664494210754
2023-01-13 00:00:00,108.91,2,47.61,3.42,Books,Credit Card,Standard,SUMMER20,0,4,Friday,1,1,0,0,2,Winter,29,1,108.91,108.91,0.0,0,0.087,0.0964,0.0,54.45497277251361,0.4371499363038295,0.031402074819556744
2023-01-02 13:00:00,43.24,2,20.68,7.75,Sports,Bank Transfer,Next Day,FLASHSALE,0,0,Monday,1,1,0,13,1,Winter,36,2,58.03,29.02,0.0,0,0.0,0.075,0.0,21.619989190005406,0.4782608585046055,0.17923218826937584
2023-01-06 13:00:00,14.79,1,39.66,16.53,Electronics,Credit Card,Express,WELCOME10,0,4,Friday,1,1,0,13,1,Winter,36,2,58.03,29.02,0.0,0,0.087,0.1162,0.0,14.789985210014791,2.6815414008423666,1.1176469832557823
2023-01-08 21:00:00,25.02,1,18.59,13.68,Home,Bank Transfer,Express,WELCOME10,0,6,Sunday,1,1,1,21,1,Winter,5,2,355.57,177.78,0.5,1,0.2857,0.075,0.0,25.019974980025022,0.7430055658271156,0.5467625680750372
2023-02-06 15:00:00,330.55,2,21.99,3.62,Sports,PayPal,Express,WELCOME10,1,0,Monday,2,1,0,15,6,Winter,5,2,355.57,177.78,0.5,1,0.087,0.075,0.0,165.27491736254132,0.0665254876220678,0.010951444528962503
2023-01-01 02:00:00,351.76,2,18.49,16.55,Books,Credit Card,Next Day,SUMMER20,0,6,Sunday,1,1,1,2,52,Winter,15,3,1116.99,372.33,0.0,0,0.087,0.0964,0.0,175.87991206004395,0.052564248201716374,0.04704912426924857
2023-01-17 19:00:00,443.26,1,14.37,11.12,Clothing,Credit Card,Next Day,SUMMER20,0,1,Tuesday,1,1,0,19,3,Winter,15,3,1116.99,372.33,0.0,0,0.087,0.0763,0.0,443.25955674044326,0.03241889628565876,0.025086856415902952
2023-01-27 12:00:00,321.97,1,19.39,17.44,Sports,Credit Card,Standard,FLASHSALE,0,4,Friday,1,1,0,12,4,Winter,15,3,1116.99,372.33,0.0,0,0.087,0.075,0.0,321.96967803032203,0.06022300195601142,0.05416653708678903
2023-01-05 10:00:00,108.26,1,23.5,3.69,Clothing,Credit Card,Express,0,0,3,Thursday,1,1,0,10,1,Winter,37,1,108.26,108.26,0.0,0,0.087,0.0763,0.0,108.25989174010827,0.21707001462155906,0.03408461080653417
2023-01-09 03:00:00,218.49,1,17.86,13.13,Home,Bank Transfer,Next Day,WELCOME10,0,0,Monday,1,1,0,3,2,Winter,27,2,448.35,224.18,0.0,0,0.0,0.075,0.0,218.4897815102185,0.08174287115317465,0.06009428321619167
2023-01-15 03:00:00,229.86,4,43.13,17.41,Electronics,Bank Transfer,Standard,0,0,6,Sunday,1,1,1,3,2,Winter,27,2,448.35,224.18,0.0,0,0.087,0.1162,0.0,57.46498563375359,0.18763595150249737,0.07574175552187525
2023-01-22 23:00:00,207.46,4,44.08,16.25,Books,PayPal,Standard,FLASHSALE,0,6,Sunday,1,1,1,23,3,Winter,9,3,626.43,208.81,0.0,0,0.087,0.0964,0.0,51.864987033753245,0.21247469289272777,0.07832835207592619
2023-01-25 11:00:00,105.37,3,47.99,15.33,Clothing,Bank Transfer,Standard,SUMMER20,0,2,Wednesday,1,1,0,11,4,Winter,9,3,626.43,208.81,0.0,0,0.1667,0.0763,0.0,35.123321625559456,0.4554427213111633,0.14548732897895672
2023-02-02 04:00:00,313.6,1,38.12,11.99,Books,Bank Transfer,Standard,0,0,3,Thursday,2,1,0,4,5,Winter,9,3,626.43,208.81,0.0,0,0.0,0.0964,0.0,313.59968640031366,0.12155612206136439,0.03823341824542915
2023-02-01 06:00:00,281.57,4,3.36,2.47,Electronics,Bank Transfer,Next Day,WELCOME10,0,2,Wednesday,2,1,0,6,5,Winter,1,2,332.47,166.24,0.0,0,0.1667,0.1162,0.0,70.39248240187939,0.01193308942027528,0.008772241329785697
2023-02-10 08:00:00,50.9,1,39.8,6.05,Clothing,PayPal,Standard,FLASHSALE,0,4,Friday,2,1,0,8,6,Winter,1,2,332.47,166.24,0.0,0,0.087,0.0763,0.0,50.899949100050904,0.7819253284494042,0.118860508470324
2023-01-08 16:00:00,487.65,3,19.89,9.18,Books,PayPal,Next Day,SUMMER20,0,6,Sunday,1,1,1,16,1,Winter,33,1,487.65,487.65,0.0,0,0.1667,0.0964,0.0,162.54994581668473,0.04078744993173906,0.018824976891571872
2023-01-01 17:00:00,258.66,2,32.58,3.21,Sports,Credit Card,Next Day,FLASHSALE,0,6,Sunday,1,1,1,17,52,Winter,20,5,1147.7,229.54,0.0,0,0.087,0.075,0.0,129.32993533503233,0.125956854071148,0.012410113614744785
2023-01-04 16:00:00,484.41,3,48.14,15.08,Home,Credit Card,Express,WELCOME10,0,2,Wednesday,1,1,0,16,1,Winter,20,5,1147.7,229.54,0.0,0,0.0,0.075,0.0,161.4699461766846,0.09937862533932283,0.03113065372075173
2023-01-08 00:00:00,50.0,1,0.45,16.41,Electronics,Bank Transfer,Standard,SUMMER20,0,6,Sunday,1,1,1,0,1,Winter,20,5,1147.7,229.54,0.0,0,0.087,0.1162,0.0,49.999950000050006,0.008999999820000004,0.32819999343600015
2023-01-15 12:00:00,196.1,1,14.5,10.6,Electronics,Credit Card,Express,SUMMER20,0,6,Sunday,1,1,1,12,2,Winter,20,5,1147.7,229.54,0.0,0,0.087,0.1162,0.0,196.09980390019612,0.07394186601763454,0.0540540537784087
2023-01-21 21:00:00,158.53,3,12.42,0.0,Clothing,PayPal,Express,FLASHSALE,0,5,Saturday,1,1,1,21,3,Winter,20,5,1147.7,229.54,0.0,0,0.087,0.0763,0.0,52.84331571889476,0.07834479228950487,0.0
2023-02-02 05:00:00,184.19,3,1.95,14.57,Sports,PayPal,Standard,FLASHSALE,0,3,Thursday,2,1,0,5,5,Winter,9,1,184.19,184.19,0.0,0,0.087,0.075,0.0,61.39664620111793,0.010586893910706913,0.07910309963025626
2023-01-03 04:00:00,20.84,3,6.28,6.35,Clothing,Credit Card,Express,SUMMER20,0,1,Tuesday,1,1,0,4,1,Winter,5,2,236.05,118.02,0.0,0,0.087,0.0763,0.0,6.946664351111883,0.3013435555977181,0.30470248058049515
2023-02-06 10:00:00,215.21,4,8.37,16.2,Home,Credit Card,Standard,SUMMER20,0,0,Monday,2,1,0,10,6,Winter,5,2,236.05,118.02,0.0,0,0.087,0.075,0.0,53.802486549378365,0.03889224460344665,0.07527531213570321
2023-01-25 06:00:00,268.25,2,12.27,7.17,Electronics,PayPal,Next Day,0,0,2,Wednesday,1,1,0,6,4,Winter,17,1,268.25,268.25,0.0,0,0.087,0.1162,0.0,134.12493293753352,0.04574091315660424,0.026728797663639153
2023-01-17 22:00:00,309.38,4,30.18,16.37,Sports,PayPal,Standard,SUMMER20,0,1,Tuesday,1,1,0,22,3,Winter,24,1,309.38,309.38,0.0,0,0.4,0.075,0.0,77.34498066375482,0.09754993827154329,0.052912275994206885
